STATE_NAME,COUNTY_NAME,COUNTY_CODE,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,OVERALL_PCT,COMMERCIAL_PCT,COMMERCIAL_FI_PCT,FI_HMO_PCT,FI_PPO_PCT,FI_POS_PCT,FI_INDEMNITY_PCT,PUBLIC_HIX_INDIVIDUAL_PCT,PUBLIC_HIX_SHOP_PCT,FI_CDHP_PCT,COMMERCIAL_SI_PCT,SI_HMO_PCT,SI_PPO_PCT,SI_POS_PCT,SI_INDEMNITY_PCT,SI_CDHP_PCT,MEDICARE_ADVANTAGE_PART_C_PCT,PAYER_MANAGED_MEDICAID_PCT,MGD_MEDICAID_TITLE_19_PCT,MGD_MEDICAID_TITLE_21_CHIP_PCT,MGD_MEDICAID_SPECIALTY_PROGRAMS_PCT,MANAGED_MEDICAID_DUAL_ELIGIBLE_PCT,TRICARE_PCT,CREATED_AT
North Carolina,Warren County,37185,Elevance Health,1251,Anthem BlueCross BlueShield Virginia,41,81,81,23,0,16,7,0,0,0,9,58,0,58,0,0,22,0,0,0,0,0,0,0,0.6100,1.5400,1.0900,0.0000,2.3800,3.2300,0.0000,0.0000,0.0000,3.3200,1.8400,0.0000,2.0500,0.0000,0.0000,2.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Warren County,37185,CuraCor dba BlueCross BlueShield North Carolina,987,BlueCross BlueShield North Carolina,79,3565,1807,1139,0,477,67,1,594,0,197,668,3,652,13,0,139,677,1081,1081,0,0,0,0,27.0300,34.3300,53.8300,0.0000,70.8800,30.8800,16.6700,50.4200,0.0000,72.6900,21.2300,60.0000,23.0700,4.5600,0.0000,16.7300,20.9500,23.0300,25.6200,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Warren County,37185,Carle Foundation,2464,FirstCarolinaCare,223,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0500,0.0000,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Warren County,37185,Ascendiun dba Blue Shield California,979,,,5,5,1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0.0400,0.1000,0.0500,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,CVS Health,2141,Aetna,8,1089,969,26,0,25,0,1,0,0,4,943,0,942,0,1,260,120,0,0,0,0,0,0,11.3300,21.2500,1.5400,0.0000,3.4900,0.0000,25.0000,0.0000,0.0000,1.6600,32.8300,0.0000,34.3000,0.0000,10.0000,35.7100,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,Centene,1005,,,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,421,0,356,0,0,8.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.5700,15.0000,0.0000,100.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,BlueCross BlueShield Massachusetts,984,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0.0200,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0700,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,UnitedHealth Group,1231,UnitedHealthcare,609,686,168,48,3,7,35,3,0,0,9,120,0,14,105,1,38,518,0,0,0,0,0,0,7.1300,3.6800,2.8400,100.0000,0.9800,67.3100,75.0000,0.0000,0.0000,3.7300,4.1800,0.0000,0.5100,90.5200,10.0000,5.2200,27.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,Premera Blue Cross,1184,,,278,278,3,0,3,0,0,0,0,0,275,0,275,0,0,82,0,0,0,0,0,0,0,2.8900,6.1000,0.1800,0.0000,0.4200,0.0000,0.0000,0.0000,0.0000,0.0000,9.5800,0.0000,10.0100,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,Mail Handlers Benefit,2442,Mail Handlers Benefit,1112,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900,0.2000,0.5300,0.0000,1.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,Highmark,1095,,,11,11,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0.1100,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,EmblemHealth,2096,EmblemHealth Plan,252,11,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1100,0.2400,0.6500,0.0000,1.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Washington County,37187,Elevance Health,1251,Anthem BlueCross BlueShield Ohio,40,18,18,2,0,2,0,0,0,0,1,16,0,16,0,0,6,0,0,0,0,0,0,0,0.1900,0.3900,0.1200,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.4100,0.5600,0.0000,0.5800,0.0000,0.0000,0.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,Elevance Health,1251,Anthem BlueCross BlueShield New Hampshire,39,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0300,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,CuraCor dba BlueCross BlueShield North Carolina,987,,,10296,8201,5589,0,2318,353,3,2915,0,968,2612,6,2538,68,0,545,715,1380,1380,0,0,0,0,37.2800,46.2700,78.3100,0.0000,80.0700,47.4500,50.0000,90.2200,0.0000,81.6900,24.6700,100.0000,25.4800,11.8500,0.0000,18.6500,14.4900,27.8400,31.3100,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,BlueCross BlueShield Mississippi,1262,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,BlueCross BlueShield Arizona,981,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,Independence Health Group,1101,AmeriHealth Caritas,712,1465,410,410,98,0,0,0,312,0,0,0,0,0,0,0,0,0,1055,1055,0,0,0,0,5.3000,2.3100,5.7400,37.5500,0.0000,0.0000,0.0000,9.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.2800,23.9300,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,Premera Blue Cross,1184,,,7,7,3,0,3,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0.0300,0.0400,0.0400,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0400,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,United Mine Workers,1657,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,3,3,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0100,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,Health Care Service Corporation,1074,BlueCross BlueShield Illinois,86,258,258,4,0,4,0,0,0,0,1,254,0,247,0,7,42,0,0,0,0,0,0,0,0.9300,1.4600,0.0600,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0800,2.4000,0.0000,2.4800,0.0000,15.9100,1.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Watauga County,37189,Elevance Health,1251,Anthem BlueCross BlueShield Virginia,41,51,51,12,0,10,2,0,0,0,5,39,0,39,0,0,15,0,0,0,0,0,0,0,0.1800,0.2900,0.1700,0.0000,0.3500,0.2700,0.0000,0.0000,0.0000,0.4200,0.3700,0.0000,0.3900,0.0000,0.0000,0.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Healthfirst (NY),1122,Healthfirst (NY),299,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Highmark,1095,Highmark Blue Cross Blue Shield West Virginia,412,18,18,3,0,3,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.0100,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Kaiser Permanente,1112,,,4,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0200,0.8900,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Medica (MN),1127,Dean Health Plan by Medica,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,NY Hotel Trades,1935,NY Hotel Trades,436,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Rural Carrier Benefit,2443,Rural Carrier Benefit,1113,10,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0500,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,United Mine Workers,1657,United Mine Workers,610,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Ascendiun dba Blue Shield California,979,Blue Shield California,96,39,39,13,0,13,0,0,0,0,0,26,0,26,0,0,1,0,0,0,0,0,0,0,0.0400,0.0800,0.0600,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0000,0.1000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,BlueCross BlueShield Mississippi,1262,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Centene,1005,,,11649,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11648,8230,0,3418,0,0,11.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5200,25.4000,0.0000,100.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,CuraCor dba BlueCross BlueShield North Carolina,987,,,34954,23677,15560,0,10055,268,2,5235,0,2695,8117,20,8045,52,0,1693,2089,9188,9188,0,0,0,0,34.6600,46.9200,73.1200,0.0000,84.1300,32.5200,15.3800,64.2100,0.0000,68.4200,27.8200,100.0000,30.9600,1.6700,0.0000,21.8300,14.3300,25.6500,28.3500,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Elevance Health,1251,Anthem BlueCross BlueShield Georgia,85,1547,1541,29,0,17,12,0,0,0,2,1512,0,1501,11,0,697,6,0,0,0,0,0,0,1.5300,3.0500,0.1400,0.0000,0.1400,1.4600,0.0000,0.0000,0.0000,0.0500,5.1800,0.0000,5.7800,0.3500,0.0000,8.9900,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Elevance Health,1251,Anthem BlueCross BlueShield New Hampshire,39,10,10,10,0,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0500,0.0000,0.0500,0.4900,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Government Employees Health Association,1063,,,220,220,220,0,220,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2200,0.4400,1.0300,0.0000,1.8400,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wayne County,37191,Healthfirst (NY),1122,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,American Foreign Service Protective,2441,American Foreign Service Protective Association,1111,14,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300,0.0600,0.1400,0.0000,0.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,BlueCross BlueShield Massachusetts,984,,,32,32,8,0,8,0,0,0,0,5,24,0,24,0,0,10,0,0,0,0,0,0,0,0.0600,0.1500,0.0800,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000,0.3900,0.2000,0.0000,0.2200,0.0000,0.0000,0.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Carle Foundation,2464,FirstCarolinaCare,223,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Consolidated Association of RR Employees,1914,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Elevance Health,1251,Anthem BlueCross BlueShield New York,207,80,80,3,0,3,0,0,0,0,1,77,0,76,0,1,4,0,0,0,0,0,0,0,0.1600,0.3700,0.0300,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0800,0.6500,0.0000,0.7000,0.0000,2.6300,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Elevance Health,1251,Anthem BlueCross BlueShield Indiana,34,183,183,5,0,5,0,0,0,0,3,178,3,175,0,0,118,0,0,0,0,0,0,0,0.3700,0.8500,0.0500,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.2300,1.5000,14.2900,1.6200,0.0000,0.0000,3.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Health Care Service Corporation,1074,,,608,608,19,0,19,0,0,0,0,3,589,0,578,0,11,94,0,0,0,0,0,0,0,1.2100,2.8100,0.1900,0.0000,0.4600,0.0000,0.0000,0.0000,0.0000,0.2300,4.9600,0.0000,5.3400,0.0000,28.9500,2.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Highmark,1095,Highmark Blue Shield Northeastern New York,874,176,176,176,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3500,0.8100,1.8000,0.0000,4.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Mail Handlers Benefit,2442,,,29,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600,0.1300,0.3000,0.0000,0.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Cone Health,2371,HealthTeam Advantage,1012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,UNICO Premier,2367,PruittHealth,1008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,University of Pittsburgh Medical Center,1236,UPMC Health,624,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,4.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilkes County,37193,Centene,1005,Carolina Complete Care,1179,1812,1812,1812,0,0,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6200,8.3700,18.5500,0.0000,0.0000,0.0000,0.0000,38.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,UnitedHealth Group,1231,UnitedHealthcare Community Plan,829,5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,4369,4369,0,0,0,0,7.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0600,18.4000,20.7200,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,Pennsylvania Public School Employees` Retirement,2128,Pennsylvania Public School Employees' Retirement,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,Mail Handlers Benefit,2442,,,32,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500,0.1000,0.2800,0.0000,0.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,Kaiser Permanente,1112,,,3,3,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0200,0.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,9,9,1,0,1,0,0,0,0,0,8,0,8,0,0,1,0,0,0,0,0,0,0,0.0100,0.0300,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0500,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,Healthfirst (NY),1122,Healthfirst (NY),299,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,Government Employees Health Association,1063,,,28,28,28,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400,0.0900,0.2500,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,Elevance Health,1251,Anthem BlueCross BlueShield Ohio,40,235,235,13,0,13,0,0,0,0,6,222,0,222,0,0,81,0,0,0,0,0,0,0,0.3600,0.7700,0.1100,0.0000,0.3100,0.0000,0.0000,0.0000,0.0000,0.3100,1.1500,0.0000,1.2700,0.0000,0.0000,1.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Wilson County,37195,Elevance Health,1251,Wellpoint,29,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,2.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
